category,video_id,video_path,input_frames_path,target_frame_path,template,label,placeholders
cover_object,142730,extracted_videos/20bn-something-something-v2/142730.webm,processed_data/frames/cover_object/142730_input.npy,processed_data/frames/cover_object/142730_target.npy,Putting [something] onto [something],putting samsung mobile onto comfort fabric conditioner,"['samsung mobile', 'comfort fabric conditioner']"
move_object,22489,extracted_videos/20bn-something-something-v2/22489.webm,processed_data/frames/move_object/22489_input.npy,processed_data/frames/move_object/22489_target.npy,Pushing [something] so that it falls off the table,pushing box so that it falls off the table,['box']
drop_object,107743,extracted_videos/20bn-something-something-v2/107743.webm,processed_data/frames/drop_object/107743_input.npy,processed_data/frames/drop_object/107743_target.npy,Dropping [something] in front of [something],dropping marker in front of mug,"['marker', 'mug']"
move_object,65262,extracted_videos/20bn-something-something-v2/65262.webm,processed_data/frames/move_object/65262_input.npy,processed_data/frames/move_object/65262_target.npy,Moving [something] up,moving underline up,['underline']
move_object,26375,extracted_videos/20bn-something-something-v2/26375.webm,processed_data/frames/move_object/26375_input.npy,processed_data/frames/move_object/26375_target.npy,Moving [something] up,moving tv remote up,['tv remote']
move_object,214616,extracted_videos/20bn-something-something-v2/214616.webm,processed_data/frames/move_object/214616_input.npy,processed_data/frames/move_object/214616_target.npy,Pushing [something] with [something],pushing lighter with knife,"['lighter', 'knife']"
move_object,136552,extracted_videos/20bn-something-something-v2/136552.webm,processed_data/frames/move_object/136552_input.npy,processed_data/frames/move_object/136552_target.npy,Moving [something] and [something] away from each other,moving hair oil and crayon away from each other,"['hair oil', 'crayon']"
drop_object,120403,extracted_videos/20bn-something-something-v2/120403.webm,processed_data/frames/drop_object/120403_input.npy,processed_data/frames/drop_object/120403_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a tablet up completely, then letting it drop down",['a tablet']
drop_object,54678,extracted_videos/20bn-something-something-v2/54678.webm,processed_data/frames/drop_object/54678_input.npy,processed_data/frames/drop_object/54678_target.npy,Dropping [something] onto [something],dropping bracelet onto bed,"['bracelet', 'bed']"
drop_object,134335,extracted_videos/20bn-something-something-v2/134335.webm,processed_data/frames/drop_object/134335_input.npy,processed_data/frames/drop_object/134335_target.npy,Dropping [something] onto [something],dropping slipper onto floor,"['slipper', 'floor']"
drop_object,96906,extracted_videos/20bn-something-something-v2/96906.webm,processed_data/frames/drop_object/96906_input.npy,processed_data/frames/drop_object/96906_target.npy,[Something] falling like a rock,matches falling like a rock,['matches']
move_object,208405,extracted_videos/20bn-something-something-v2/208405.webm,processed_data/frames/move_object/208405_input.npy,processed_data/frames/move_object/208405_target.npy,Moving [something] and [something] closer to each other,moving screwdriver set and toothpaste closer to each other,"['screwdriver set', 'toothpaste']"
drop_object,104723,extracted_videos/20bn-something-something-v2/104723.webm,processed_data/frames/drop_object/104723_input.npy,processed_data/frames/drop_object/104723_target.npy,Dropping [something] in front of [something],dropping oven mit in front of automatic can opener,"['oven mit', 'automatic can opener']"
drop_object,218698,extracted_videos/20bn-something-something-v2/218698.webm,processed_data/frames/drop_object/218698_input.npy,processed_data/frames/drop_object/218698_target.npy,Dropping [something] next to [something],dropping dish wash bar next to mobile cover,"['dish wash bar', 'mobile cover']"
drop_object,89584,extracted_videos/20bn-something-something-v2/89584.webm,processed_data/frames/drop_object/89584_input.npy,processed_data/frames/drop_object/89584_target.npy,Dropping [something] into [something],dropping a concealer into a box,"['a concealer', 'a box']"
move_object,57830,extracted_videos/20bn-something-something-v2/57830.webm,processed_data/frames/move_object/57830_input.npy,processed_data/frames/move_object/57830_target.npy,Pushing [something] from right to left,pushing color pencils from right to left,['color pencils']
drop_object,12165,extracted_videos/20bn-something-something-v2/12165.webm,processed_data/frames/drop_object/12165_input.npy,processed_data/frames/drop_object/12165_target.npy,[Something] falling like a feather or paper,tissue falling like a feather or paper,['tissue']
drop_object,30390,extracted_videos/20bn-something-something-v2/30390.webm,processed_data/frames/drop_object/30390_input.npy,processed_data/frames/drop_object/30390_target.npy,Dropping [something] into [something],dropping key into glass,"['key', 'glass']"
cover_object,18759,extracted_videos/20bn-something-something-v2/18759.webm,processed_data/frames/cover_object/18759_input.npy,processed_data/frames/cover_object/18759_target.npy,Uncovering [something],uncovering color pencils,['color pencils']
move_object,40315,extracted_videos/20bn-something-something-v2/40315.webm,processed_data/frames/move_object/40315_input.npy,processed_data/frames/move_object/40315_target.npy,Moving [something] and [something] away from each other,moving pc harddisk and wallet away from each other,"['pc harddisk', 'wallet']"
cover_object,85763,extracted_videos/20bn-something-something-v2/85763.webm,processed_data/frames/cover_object/85763_input.npy,processed_data/frames/cover_object/85763_target.npy,Uncovering [something],uncovering color pencils,['color pencils']
drop_object,50182,extracted_videos/20bn-something-something-v2/50182.webm,processed_data/frames/drop_object/50182_input.npy,processed_data/frames/drop_object/50182_target.npy,Dropping [something] in front of [something],dropping bottle in front of ball,"['bottle', 'ball']"
cover_object,184356,extracted_videos/20bn-something-something-v2/184356.webm,processed_data/frames/cover_object/184356_input.npy,processed_data/frames/cover_object/184356_target.npy,Showing [something] on top of [something],showing harddisk on top of carton,"['harddisk', 'carton']"
drop_object,214870,extracted_videos/20bn-something-something-v2/214870.webm,processed_data/frames/drop_object/214870_input.npy,processed_data/frames/drop_object/214870_target.npy,"Lifting [something] up completely, then letting it drop down","lifting a miniature white pool ball up completely, then letting it drop down",['a miniature white pool ball']
drop_object,29059,extracted_videos/20bn-something-something-v2/29059.webm,processed_data/frames/drop_object/29059_input.npy,processed_data/frames/drop_object/29059_target.npy,"Lifting [something] up completely, then letting it drop down","lifting toy geep up completely, then letting it drop down",['toy geep']
move_object,21339,extracted_videos/20bn-something-something-v2/21339.webm,processed_data/frames/move_object/21339_input.npy,processed_data/frames/move_object/21339_target.npy,Pushing [something] so that it falls off the table,pushing remote so that it falls off the table,['remote']
drop_object,219187,extracted_videos/20bn-something-something-v2/219187.webm,processed_data/frames/drop_object/219187_input.npy,processed_data/frames/drop_object/219187_target.npy,[Something] falling like a feather or paper,paper falling like a feather or paper,['paper']
move_object,91284,extracted_videos/20bn-something-something-v2/91284.webm,processed_data/frames/move_object/91284_input.npy,processed_data/frames/move_object/91284_target.npy,Pushing [something] so that it slightly moves,pushing pencil so that it slightly moves,['pencil']
move_object,114900,extracted_videos/20bn-something-something-v2/114900.webm,processed_data/frames/move_object/114900_input.npy,processed_data/frames/move_object/114900_target.npy,Pushing [something] from right to left,pushing wallet from right to left,['wallet']
drop_object,192428,extracted_videos/20bn-something-something-v2/192428.webm,processed_data/frames/drop_object/192428_input.npy,processed_data/frames/drop_object/192428_target.npy,Dropping [something] in front of [something],dropping two hole punch in front of monitor,"['two hole punch', 'monitor']"
move_object,187112,extracted_videos/20bn-something-something-v2/187112.webm,processed_data/frames/move_object/187112_input.npy,processed_data/frames/move_object/187112_target.npy,Moving [something] across a surface until it falls down,moving tomato across a surface until it falls down,['tomato']
drop_object,7218,extracted_videos/20bn-something-something-v2/7218.webm,processed_data/frames/drop_object/7218_input.npy,processed_data/frames/drop_object/7218_target.npy,[Something] falling like a feather or paper,piece of cotton falling like a feather or paper,['piece of cotton']
cover_object,13520,extracted_videos/20bn-something-something-v2/13520.webm,processed_data/frames/cover_object/13520_input.npy,processed_data/frames/cover_object/13520_target.npy,Covering [something] with [something],covering nile cutter with paper,"['nile cutter', 'paper']"
cover_object,39412,extracted_videos/20bn-something-something-v2/39412.webm,processed_data/frames/cover_object/39412_input.npy,processed_data/frames/cover_object/39412_target.npy,Uncovering [something],uncovering a clipper,['a clipper']
move_object,45180,extracted_videos/20bn-something-something-v2/45180.webm,processed_data/frames/move_object/45180_input.npy,processed_data/frames/move_object/45180_target.npy,Moving [something] down,moving a pillow down,['a pillow']
